Id,Predicted
52822,353465.27669635054
20106,405441.8506510053
47620,397766.31390671135
98864,447636.30775388144
73295,395671.2425751968
86195,434693.72422471095
45264,389660.0149891543
115902,432405.64970077795
161807,501890.1894898969
80664,347694.8733937824
78707,465058.0977386378
57065,644927.9111332123
181426,640888.2476092501
26126,440855.4845215689
99535,300473.2000041002
46446,296655.0601963828
120851,402516.2369941973
99797,433585.4384433611
53517,343897.7289327513
13175,455200.702190991
40462,376329.609558549
29418,184768.8677950569
149716,389396.4231824003
37690,358589.8860369481
148508,571851.7944154268
119868,381922.43711473275
112666,447156.33262466907
89794,478967.43006744626
57363,607970.4226592605
90996,509872.77457263094
133535,370692.37595112214
153642,453954.1042637801
18750,325488.48706518015
72412,360145.44455884607
80518,412673.6932542829
44749,371331.65101594885
35683,367533.0813606107
82518,393765.38754474814
21196,381576.4387524147
177212,601041.8381582166
27147,327148.36761911435
48336,447457.20494280447
3856,338181.580580016
2989,368394.53513975046
89009,390617.48952285585
91195,308348.1311644453
61262,662232.0724507202
8678,279057.49757534754
152939,549744.60481945
73617,441227.02591810666
15370,203117.4972381884
30786,337980.916902037
138286,409562.867935228
16215,346510.63663548615
12978,395380.2151179392
170540,526255.2937465353
12614,390422.80665248283
41065,338176.22327576886
101716,451427.45342492615
169473,619681.8662646925
155485,960611.8414775531
124092,568287.5508032801
171158,493912.7029418763
34322,376856.25298752455
61330,496530.38551847026
160830,485792.11991417775
12371,377898.492894883
70257,411455.3427208074
2520,377093.9461127488
118280,275768.0716846512
99672,574465.1232948047
50974,335367.2391788432
98805,370104.61298668623
76754,331073.8172400852
164921,587420.8657439179
137258,481459.0992559657
77108,329850.62275358674
161941,552730.7953839761
80566,466450.45694839023
3889,619155.0687818936
92444,434903.71328273683
24171,285422.0177342722
176074,571853.8376393036
179132,779010.911745338
117881,476477.0508755409
25173,384909.2778953698
54953,412899.03864427353
142766,469869.8519683111
137513,649290.9966940543
14036,343635.15482271655
43092,401668.48796133895
4835,211037.2648078715
121135,418836.82755847974
183148,638623.1610641163
39636,383479.5302634437
110847,421410.27866016875
157441,515746.5118956283
84260,743556.707142137
144552,675691.0744859823
1453,327246.1081688928
169337,527380.4790113973
126153,497818.3088590774
69043,427873.4558788311
44980,346298.3635762148
151879,532394.6458405935
23850,421695.7191794705
169011,524914.3784585125
36054,329634.3238255753
162449,693032.3538284241
159423,478888.16114763316
180166,736913.7784238264
85655,426343.79524569015
108189,368918.4499012204
21605,397264.0860855491
102405,513787.39611401677
51557,293742.98194693483
171073,469162.9818399705
34310,386032.900907119
141467,462254.02369430376
166489,451131.81241212884
135787,464554.7936246986
77373,340122.83503532206
3985,381923.89636930265
62350,592377.2416457965
81335,416898.3584747482
139715,456699.27717968286
139248,345262.7493252126
65491,430740.11700117914
105008,506297.2357268835
157783,565861.1600254262
14931,351284.052063034
166081,465581.0116434813
68114,535688.1795385916
43381,395859.47774205625
45639,243496.09337543888
100230,493017.2899587346
102209,502510.10186638567
10087,380338.62058756844
23815,350502.35079307464
113212,433720.37071293703
12836,341392.68857386056
171713,487105.22373255243
121024,375060.4369875939
65705,456549.52239161637
141490,503692.8992993105
131515,488308.65416362847
144496,380701.25502000697
17985,324712.8283139454
143326,493332.37859815214
120581,535938.9829458905
21474,460630.5532274666
19726,195273.98978742576
58227,341512.2615517223
113527,403292.7367059241
42452,571588.2182951568
140076,440001.0261437791
149221,473787.0056177124
115930,478022.93121462344
159235,470211.79548201466
37674,358589.8860369481
2613,213314.4424304823
115451,525432.0143432706
13281,347538.29800329637
104358,493442.6399503383
65423,588536.034699195
51929,283067.9841056766
54049,364964.44006142876
70397,494468.2508510683
33820,414131.9485161734
152616,747718.7920757139
127860,401345.02927760326
30345,270530.1215015543
54667,305051.84987731016
159674,415576.66028503515
122508,538570.6425081962
4461,310913.332301392
123929,461937.2121480291
168906,480350.4973784379
173067,500472.0647409491
99661,554159.9526476719
126528,445347.65667429945
160955,588842.2631031368
122348,551571.4935277441
142553,545166.4324621337
83627,437423.41309120244
45520,415637.5358291259
49963,195586.78076146153
84980,584069.765225745
94348,471901.2432395256
127030,436234.249244022
65870,437579.44092768384
63524,405362.9591911633
91237,316431.93643450213
42223,357262.4670420403
21454,457477.6945101809
93272,523210.77092869976
90984,466129.4962072659
150289,495457.2484066234
160841,430061.5048314868
27429,222251.28142119473
31869,370061.13991257147
104531,497620.13445963396
59007,538288.5342606058
26112,364659.8805666442
70799,1078288.2564283293
143056,388296.8665564767
116586,487625.8813644998
62957,493391.0407576626
6844,374649.91239032004
3549,205518.24930747022
21051,469635.010622621
25985,363227.1198160449
12964,385227.62979437277
4979,863204.1115586464
85341,470569.2543983738
126071,639064.1944808479
54414,260951.16217316632
2244,364212.24541599146
137913,486365.7145678395
73005,438277.82734202757
46809,444074.0157258415
66838,374639.76488364773
42488,264335.5982012651
47670,388030.2037596338
59361,306319.4488925792
16670,351455.7825546283
177883,608168.4848812439
143106,373593.97292339284
91657,358894.4249775492
117419,359240.81822194264
127497,330149.2599432923
65218,459653.3733644824
136183,646541.3800905719
107739,396925.956930646
178316,711301.0722739628
106672,422157.1889333547
165109,417657.14170363924
163908,535053.7366147068
3803,256118.08035959923
88226,562929.5251572449
78629,491412.52006244677
56567,349508.11276132765
96101,384215.86683686444
134401,465446.5821014176
103112,443808.51788801694
143304,944298.3548021235
11650,281249.9269764881
156337,480098.8281681328
45561,292556.21968911064
185487,675624.8874680966
107657,366578.98932103504
150941,396984.99231936276
119104,515078.78218916303
4996,284660.44862921454
78804,450891.81490657607
178103,577678.9552164213
77950,447420.8406772732
54529,373096.37362491665
114995,339783.31628064706
61184,548500.5969199603
64728,401210.34516325546
47286,405803.45506835385
153214,479890.4804432684
18577,282717.46571751626
22248,324381.0137744115
97077,341503.22072807665
120250,409090.57234541624
4385,319534.7741973872
167043,489456.39585256274
41415,376263.61498167744
68771,436253.6786011195
131281,522092.84251842706
72273,340006.36715641205
150853,665060.3349522988
45843,368040.77847416175
79867,400779.6707118067
92735,445464.49962357734
100081,437591.3222083556
138670,481534.4878896622
135039,523120.4148515967
3809,361693.1016888029
104504,474909.0757290002
24475,366961.02093460294
111532,386654.7548191063
131342,481655.7116306568
82226,338903.2903757199
121698,366493.4737620293
37190,378735.9168577826
161251,507843.27391226054
118638,347713.725275239
33342,263933.45625437744
76775,342505.671714546
31922,252065.11022693134
138240,520765.526065188
96954,378431.0604472262
45417,267582.89520133764
10304,360512.63277866255
58144,461486.3169705038
161750,425660.573561797
163025,605806.7765425466
156658,563350.0495772858
47867,303193.4634954896
117601,414771.8659009125
88659,403774.23884553567
43779,428659.500831209
106017,778031.3852199758
41140,293807.0345024953
91371,359962.0204089878
125917,679317.8593058743
149962,419862.0760323258
143964,481259.6938796183
74626,464100.3364168899
150406,504528.86583625217
112146,583152.4401789163
89594,357083.4121201353
76414,269857.1604122059
53424,235922.5175713126
165010,607737.2403515399
51013,325894.2569936904
125519,417165.1139051336
143881,477151.17143078585
13098,369887.5031816494
8941,336448.71730070293
109327,487883.0695896124
61811,860074.6546064222
125350,465336.9762176684
153700,512428.73362350115
106367,392970.3720725648
85915,620082.687176209
104152,575996.8330698473
46891,146357.58956419444
11633,343739.5801584023
11689,296002.326130308
9564,377803.06820077746
179532,625733.3194865527
15119,169970.35155656934
73020,392397.64610601705
135978,402150.6233535015
42050,467021.4041873226
13750,308006.73369348166
116422,533239.9807981754
136570,412689.943097303
159522,579136.7757652545
154998,421577.32891019713
114853,382620.7476700148
42605,275546.19773566164
40526,347456.27841292875
121328,460594.7670678701
12526,229424.09902404877
56751,516787.15242554626
61775,857154.6516162995
44531,374996.77686784766
5753,298259.7463140419
84213,690980.044490576
111826,396285.5144268069
177083,686100.6503529644
103514,421848.54617848806
74844,421322.2883946242
58728,419805.7547364675
13712,459330.04168024054
103291,338759.4784008621
84353,363210.8988026956
115073,372994.1021462865
47256,389154.22677586135
163349,744005.7623426784
18222,379775.7475612868
130233,521438.48231655767
130907,354819.90345286723
116548,321737.40749627847
51308,313810.25609661173
45236,369123.849716042
48984,275602.51170242304
74060,791453.3934199553
34392,386421.0475695701
80607,439419.86462992115
131745,751231.0764745112
123440,424546.6457427174
151624,757075.4291882752
120069,440987.81702811667
159257,507055.5791539977
156296,463938.2387004363
47881,382404.97042045306
174248,666066.1913525865
109498,317030.34684668167
177357,685631.6378017592
35626,312833.6966712078
55427,391508.6564883779
135996,373815.82744789484
51947,276377.57163327874
49115,362767.9977847989
141883,494834.6826375545
57453,432314.24546426156
174125,721451.2542477874
30649,329314.0898862652
86023,631403.2526930904
140197,648672.4313483065
89689,457353.08736750315
182871,611131.0764052008
42053,493082.16167117003
85123,495753.18774195714
156217,553990.8645622926
91738,477968.5515368851
61650,787909.2418956405
134659,505580.41769170435
66858,319761.4351973205
128402,322632.54269821965
175668,686905.5242581193
12279,203917.68675099002
78168,489684.2977012689
11108,213013.99301844396
124316,491845.23281416466
130946,534925.1007480046
182789,610765.2535928483
159756,547526.9877686342
94285,486574.7457903947
61444,945338.2348843871
165658,578476.2145667258
48462,439142.4283384071
144457,440035.01226846414
149455,459893.1572304584
72984,405080.3875046522
143777,432871.2416157274
118707,396854.54709765734
72468,521648.87720177585
168194,589623.8657073685
96365,416311.3720673894
14238,302553.3464818875
168436,435474.2162934513
159189,518122.0004251966
27894,262877.6333210099
179055,758284.2307213439
182324,582365.9468248266
95122,389147.77569138206
127803,461601.7739526083
48971,285755.09702598944
142517,526944.0354407574
114250,459768.7475765492
19377,321131.68319412955
158230,511133.05272507237
6011,322452.00408030156
118060,456280.2710682774
144603,505318.94724114885
21348,392177.9942351039
86592,526483.4222561929
124023,487639.9801391848
179314,589458.9790335409
136239,367308.3782285772
57227,533139.8146535318
157181,516297.53351477697
153575,454945.40779137774
19545,278922.6227897464
94076,387589.1015988254
110344,440541.9915903653
89261,679573.1815455491
109644,391689.910984092
76451,335761.1566560853
6286,332902.1654680713
120290,431102.49462806573
49001,269739.8566116621
13820,452077.9955294301
183794,632228.5312976141
10099,349880.86461686913
88928,339995.5860461635
64243,422506.0439508068
26551,312301.2390076842
160549,466712.66731589485
181011,644875.680843692
33721,409287.1671131899
148238,510526.71058010345
133496,435107.585377449
146110,520298.3389922375
142522,486333.6941464917
181313,689004.8384453957
88354,467521.3046071969
179507,544094.2330692044
146356,503558.34005110216
182138,617836.9712595723
7078,271030.3170626555
26327,280734.66677875107
43157,355673.1633105774
160398,709326.4253593866
109459,595991.2376438945
49399,234139.8322560288
35371,322374.82322285394
62156,442729.3140879432
16340,317049.84830362984
14727,296071.5775344623
88492,612024.4855572536
180391,632547.145685258
112920,347586.2377953505
174504,590370.9485021592
2369,297155.47824291384
17790,328544.1520978454
67247,287991.59965668106
90397,528602.8541359345
91641,366527.1595619128
80937,401918.73302505707
124038,418901.6689179058
24248,318866.80343525065
124604,387568.5844792662
77069,385201.195476048
37715,357833.68625082826
159225,490516.96612914756
95976,782029.2728017865
78286,530644.9114716229
114681,338134.15571870626
136531,575493.9040979365
122243,386528.1585343659
54636,403598.4688222552
130402,465446.4669815751
35264,322765.9436672585
117680,430867.6251752243
171917,753208.8072437409
88351,437063.5486364975
140942,413217.0003868543
134411,526264.803519957
17344,324704.907901748
148564,498993.3867716086
73234,510833.9100291081
117425,436521.04055043147
56580,185572.56760074524
104322,572949.6706256476
21985,330898.4382533163
57140,295991.47143192845
148652,400542.99072514806
147393,591327.13063789
142069,516216.79494057747
59854,466709.2333283821
116435,381591.15176671365
131449,451210.815481925
161892,587280.8334908641
64717,445702.3795880496
131626,411736.9716660217
1295,206424.94093859495
164130,935277.9507426252
52686,620149.1439449561
27624,276945.2571946452
86489,707556.3268612418
170160,491386.703139615
142876,412516.10493824567
104729,350994.08164835337
53144,417309.532530081
33058,262426.5865181063
23296,342865.9520606701
156449,478644.1294705189
63795,288142.2850757651
93613,430179.8717998615
91576,365287.3048254096
90370,474137.4920216084
157533,437589.71680157044
11217,300467.95945751946
53618,300880.66846093745
36769,373115.4447613652
170671,692245.9757681544
107486,352206.81954820076
51961,276377.57163327874
37231,404996.89768883085
120168,473402.4305832832
11023,485498.56256949104
85880,487798.6701653835
39434,305553.11031748826
2273,218549.2929326865
18777,353218.25663285144
7130,322135.9096300804
111006,510651.88866904884
165389,443934.63436020847
48807,215308.45314896357
111956,436323.2927067898
7452,332404.196338903
126326,419298.6303997408
71265,435368.7859695143
94935,496038.5283447006
7625,347621.70743286074
38645,246580.7602504308
91715,370970.50188739505
133218,451120.8196830717
43077,350680.97594778996
90411,585191.2227518471
120601,371131.7195907414
86643,345045.66393899295
171247,439402.05821653217
58914,409744.524242136
94069,383468.32221533626
76440,345913.7419796517
45349,474479.40534802875
82265,430407.2070455309
177129,566843.4677294674
78118,430678.79801964643
167664,570327.6118181939
10343,365338.6875382685
111344,359700.6012770713
151022,904966.5024714395
109799,429777.8295897869
67616,500518.81156381406
100848,431832.08710736444
96153,490396.1226415527
40132,241903.93735805218
150917,421291.9052874235
182212,520423.3917245137
132628,394423.7828197519
176508,620396.7555960498
159740,490275.7169839155
37529,259751.10110486363
76203,478693.2058207014
159953,536646.2018996456
143744,398092.6326521968
182856,646572.1925536976
65957,455974.1281561698
177105,641544.8754618827
124908,468305.6032153626
135479,378588.2632194891
170155,491386.703139615
176226,629065.4397846418
183543,565016.9212197158
49952,195586.78076146153
65832,368794.69551304675
79850,388650.8166182701
154548,646896.5166103967
145031,402032.8632259786
35979,415278.5023328958
108222,476656.4282004085
29240,282536.7235319632
86928,326806.0279628577
43868,448777.69708493556
48375,400809.0392034048
32279,366945.8841443053
167019,482141.0576874555
108716,481821.2025675732
181726,701499.7171035993
82129,797789.3174095806
101546,439137.63365733204
30938,312697.4003730129
176169,689359.8750025232
183102,708308.0745293342
104433,416120.4343125876
149616,397475.3006946384
27942,372234.2702669001
74591,385452.22851389
180378,533003.9946293242
43264,459604.5066571755
83538,544423.5889366124
90517,527749.6380504486
160920,357800.95580580994
24192,295574.6030578386
35803,380215.11908476206
126997,469059.2541137476
39060,391362.68904360116
69786,658435.4097145775
172738,610531.3754063451
185781,624247.4207272974
40777,284149.5740046092
5578,339576.4252182999
134622,445675.0702337789
18530,267394.9736641053
11120,272824.6285463921
97449,453014.3000161965
151585,725396.9050626154
100790,491108.0035269668
65706,476854.6930387493
119045,583785.3915401776
153798,311158.5141434999
18457,254796.19621589402
103742,505097.05660085264
145366,501755.62157531024
35521,168623.0293660703
124027,585776.4207785886
64804,385551.85474943946
184642,561729.2229029617
132402,500767.4954676868
1039,215437.25672564804
172289,617739.0882156587
100166,571255.8005728825
5669,348210.2881676315
127767,392656.6803084783
175951,580915.2384022604
68959,420654.2504555944
1760,284373.0997581332
61738,867349.949953529
23031,277682.09961190226
88270,485321.4350199562
166058,626012.1504377872
59647,269893.09771945013
129055,563615.3822291978
70170,378569.620984145
85049,439664.2526194716
159630,627744.0232949997
92793,545497.7018586609
14245,292400.7611583211
132037,466406.9136257281
179820,668022.0645579612
26017,320506.1963259454
38600,229597.01315144962
168777,657031.6551011861
16172,377875.76680477045
33306,348945.4520103072
54420,260951.16217316632
144959,470979.142845749
156299,548078.9242790904
120812,436077.3065539207
141354,431449.5130045152
177100,641544.8754618827
10819,358752.1510081066
44580,408604.906553703
99138,315272.6974362504
3344,284214.1228869461
2017,167185.64270574198
57342,484856.45236662996
179264,690465.2564075985
15347,213270.08256175485
84281,708910.8346349288
105283,424367.7118288869
37638,486797.7941974959
65470,457946.2892561798
2891,393498.52516465285
68134,624120.5382508148
126024,691431.8347005326
115159,430496.2392664175
67019,625075.2929658545
54923,537233.2225274752
94164,440167.8135730915
44548,407888.0124840095
148451,487923.4471948916
136371,407681.6165877095
10167,351870.4694199884
124826,475341.91467863444
152906,465386.5848143911
136249,463144.3905295323
167051,668309.6020114516
54754,249684.61442166465
92495,404948.38304041344
38964,321382.02383017767
150157,536477.6442348603
23994,259418.60441252007
168612,554900.734380823
70677,941816.3606118085
66213,321946.25471210864
149511,381363.1947355006
175869,579051.8797481479
13404,342128.75937882764
27642,297250.4278417781
172045,616837.6337571417
114269,537600.0175688203
20496,327346.3682743324
75213,484345.93534907256
30719,350048.83511235437
73927,641603.6561051657
155010,571297.6909393311
170723,577327.2979027289
17562,312322.47196350247
82907,487611.7367432317
105012,485992.06507975067
36111,335352.3869837797
65402,415811.30486657337
157874,452174.9110098185
92213,446241.57787418296
39324,467665.4757361447
185310,585099.0739703651
168954,473360.1156391033
172507,544529.1303901356
152216,423605.34787261626
28884,314022.69860493555
66204,689132.7479515772
18919,238055.74267412222
68801,399436.9785858329
156980,485023.37945292296
162778,456646.31341527734
124756,435618.5740893758
154911,520721.6926736342
40938,288178.1261210374
37450,343053.8555305733
7878,376152.57963899756
93153,406517.0174145522
49559,208514.1792809499
10327,385643.85818540136
30944,312697.4003730129
82196,343604.2005381595
135543,689998.5722098541
81738,379559.8003809198
112771,380372.8606191238
146036,738286.5071706286
36266,353467.5039207802
103479,460280.0038919676
38607,209291.8425043167
5976,275685.8896816068
143659,579587.310615364
164824,575037.8462174187
163175,472159.8511202226
131996,466083.34471451904
99311,353946.62399691006
104086,397074.41235908953
92875,411463.85752572474
96506,391101.78207316203
106226,447866.9217265342
122431,536714.8743265943
101622,461179.173979836
15476,281650.50040901115
91813,323441.1973685425
29857,339849.83196515386
21264,381721.9089243643
37996,448769.822192967
121426,457710.6338801702
7951,333282.17688803526
53163,376699.19123581523
66272,596631.0547153848
89711,373281.3003570122
70618,867267.2543035247
18127,323218.4503728548
56623,253501.8257423194
114786,495927.6972825937
51258,255615.0345166634
80833,445622.7987211387
145646,577245.7333317488
16528,314857.12298667524
59288,591092.6021024905
156894,535425.0320904591
75855,469368.29203481105
146034,738286.5071706286
87536,618915.2981670899
41235,292316.6175054278
159297,560125.357684599
172172,505609.83169520623
100399,733335.5074315552
4019,337356.8319995128
100450,718745.3669422033
82489,403917.9728683146
124793,526586.3595640897
44302,119220.87313167966
144387,480477.1753023778
99170,348784.9153129944
184739,621908.7077400819
117077,575665.6809872398
99974,835563.4279109554
58810,394833.9000641118
113944,436126.31739617063
32852,272753.55738292774
12113,167162.13031123608
72541,514187.26890379447
20950,599806.6408771144
8774,270167.90674697387
102477,509440.7638782875
7658,346889.3562148596
87209,406973.30730848084
66944,437122.69371554995
36584,360583.33839550277
78507,783686.2314799837
77271,387781.31989140256
185662,636480.0980315884
61320,452979.78319419554
136859,384944.9779376764
47534,409919.8462983941
42681,202960.04053583508
185058,714497.5862358415
119930,631242.648481525
134660,495427.8323681379
100055,557256.1478122019
180404,663985.3155609359
147235,583186.4752622242
183777,588101.8158076656
95534,460898.86606850754
112398,419605.75911439606
28626,373110.6425685235
185020,618320.87798191
52970,236380.89024210782
22920,258555.46829010907
166016,500552.9939755737
8874,313847.9344397393
123565,438326.6629075209
97354,426928.48638758884
130814,421834.0201074408
142936,421207.05785830773
179047,633571.202983372
786,231659.85923368702
6404,357754.6384811055
92888,649933.4126327831
81550,444046.39451298414
145157,976680.2701517106
172971,440192.6944611821
139648,438374.34354805294
120602,360979.13426717493
139171,312132.72090916964
90018,398290.66115470947
133173,514631.9979024865
25994,363227.1198160449
68557,449472.2906322721
126648,531819.5490926309
181307,685436.4972686318
144427,415654.9725766801
128802,407969.9228308008
380,166163.98963913805
39394,330611.37695822754
156354,500865.3928959416
60920,327428.21095222986
161242,488341.4490543925
26538,321835.24358798715
112872,461686.60560664476
144565,531919.678028346
168230,704762.5886852122
82130,828247.0733802798
174287,684932.0909299019
169829,564288.0538363757
4451,194909.50654525924
126626,576242.4531691817
82714,405117.9117778375
166778,569959.4047851509
185390,747244.818994683
34535,437539.3079549802
181149,692932.4206007377
121980,468244.6102447297
76243,388645.9918548593
64569,551884.1417274431
130446,337412.7264134649
134005,371192.4972708208
105254,470479.51203853544
105022,577877.3396466001
185256,683852.56157884
147099,516660.4964689097
39982,268925.0166078143
119540,575057.0561959579
178197,828084.6197114107
67622,547341.2779216036
86491,687251.156214109
13835,277827.5456142777
40309,430875.86506646563
80994,368831.86579963454
115621,416529.6400807585
150346,393848.6932529354
44328,239719.79265969002
153332,549588.8109427234
23471,337732.7473340212
85491,672143.000364632
71734,502940.8301311096
77129,351130.57893907244
148805,517084.83359666937
105273,511563.5789620874
59996,393685.94110009953
74245,354034.7269820818
108958,462389.02037578746
5967,388030.05017532426
69415,740751.1698598162
138651,525659.4142869575
29943,291572.3486501549
149237,294737.2314811668
71242,344092.80858027557
78610,497996.7642092493
24775,248238.940155696
67241,465686.0494911585
53712,253805.32308247336
177693,570646.1385155345
97562,444608.8616770649
64922,691869.2963453734
52209,262924.125565319
161762,478353.78601150226
49320,583419.7919267324
172009,501808.40607151575
41373,333725.3560255516
98198,368864.5290535173
112553,429416.40670187864
127947,572337.2027254612
115626,504237.2762932332
109039,512716.9994484761
679,232764.53064947753
153227,479072.81800917716
109887,356374.12196243036
8655,259373.91931239655
58996,517983.3636134729
44861,324630.48805086466
159451,589034.7149802832
143878,450077.610567942
25879,214706.15600214113
22370,319541.9259419841
48538,341651.669473564
135383,576014.8448307008
43547,428689.7335583433
99762,447818.28204177873
167476,564188.9136417903
69677,450410.6008929006
77283,384766.8793981545
60879,396970.6491373825
145716,472705.98075105716
102818,573693.8988227724
3464,543154.855108628
140980,447125.3750706434
82288,411932.78638428426
44289,129373.45845524606
6159,408890.96906592423
174669,620368.0915599049
153879,485100.2494061693
102404,544245.1520847161
45804,348804.1822388482
147861,490159.18144556077
142742,480022.4372918776
182653,700855.5828582263
11166,306044.21426553966
116796,417479.2296059117
180643,563093.3488622524
30102,276010.6249405401
79086,472536.9599126263
68000,520616.3169859576
123191,343696.9137863862
166665,568299.6299850959
114453,355574.60223540396
178124,619963.4884444423
37678,348437.3007133817
119845,467093.2560888901
36849,328430.80118567205
150627,460390.7464744858
68850,348925.16543457896
76133,475847.3013761733
58202,348791.7365448571
36474,297954.83506229037
180318,611869.7645907921
179182,779548.3962723169
88975,427528.0716538314
71874,426490.3949695203
86635,378795.5419830935
39319,447360.30508901185
3981,258533.70697330966
103592,388751.94279733597
25096,281147.11117410613
50792,243255.89333021565
156267,483747.7482583325
162994,516996.7653616556
154077,467884.38351876097
144485,464727.63684803736
36697,304636.83173379314
68871,348925.16543457896
76977,339838.0968238857
122300,449707.7233604224
157453,527189.1069723717
53718,253805.32308247336
100057,557256.1478122019
12522,229424.09902404877
47991,294633.18044899846
34607,348074.83748508716
185711,779651.8091370708
83136,514754.4853019171
133559,421469.8657089209
55707,427602.1568408124
137189,375967.8427269089
68206,400624.3816706173
32113,207239.66967425655
6323,297653.9461706772
10996,375566.71060270054
110317,529107.5880916894
48825,205155.86782539712
156351,500865.3928959416
183433,588706.5391140099
10027,437792.2820882622
50584,369136.08484077366
10274,350360.0474550961
39275,426571.2204298154
29828,383705.7051048556
73671,498451.6906228399
89917,503055.15886156505
161578,527689.8268957118
10506,375472.83422731154
148838,508638.4080294005
96332,501770.95829760534
154523,542099.4476084283
6240,360107.26494287606
168769,636726.4844540532
144050,723173.7332363173
103092,346340.0379086155
159616,472260.4118909611
183174,586336.1621131892
27586,264738.4244225421
119200,416191.82511448604
148210,409332.26803702535
140911,403123.59081798233
109088,451950.0369405081
50991,335367.2391788432
158123,530365.212133828
38075,684575.0889392637
106521,361671.3741396802
17836,335766.40416028886
146508,474021.8694585125
162831,763317.3678339113
165433,459646.48030778737
185521,656207.9618991031
25891,194400.98535500825
107841,533421.3663017234
23186,320728.61533124413
134567,454355.5229805807
53050,240677.31139482127
111896,356988.2705105289
159080,530037.661951575
177671,587567.1140548119
139781,466912.4968033876
35393,334990.8733097338
5109,208768.0487805285
136517,471586.86819287785
3548,188781.41983710122
54550,376129.2547909363
172377,763238.0624413546
110543,403198.6998969986
166201,510347.9251777006
73305,375366.0719280639
141297,663462.4275142187
3405,392093.16153685714
170274,597654.2181394009
13800,362161.465074175
169165,635459.0221606041
65517,618523.0211140226
121389,450668.6667071688
127678,531340.8024774349
154559,519409.7163911195
26402,246406.3740547424
12866,321087.51792672765
54891,182449.46206252545
99468,345695.82623453706
46190,399164.6188129521
123937,461937.2121480291
93757,542164.7923575452
86446,697938.7536590885
176445,758592.7987827718
148166,450677.40591169184
161888,610601.9071080356
114729,383793.8004599573
117794,635719.2879374626
85180,463901.0529501612
168268,580846.068685305
71606,428896.77049310564
41447,388291.8121215454
110225,357580.04094918235
37685,358589.8860369481
90001,485386.60443300655
30142,266416.13693347666
156820,485992.8054667234
55645,456108.48243587924
16038,360521.56559134775
181961,542361.0368046492
104030,445933.8258344649
52291,349749.08934271353
170120,492691.84777686244
139290,356566.1406766897
102682,422556.45157747617
3932,278522.36499737494
18925,248208.32799768864
16002,257315.15568540042
125739,458718.4016287014
15340,223422.6678853213
36074,349939.4944727082
163327,443203.1872758513
173159,583965.0828494946
67095,634752.2404000236
113015,505169.1375387268
117227,287733.3607956205
50095,408744.893608773
2279,334553.1186888193
24050,297929.7590799036
167972,477271.47689735825
8701,235043.03756007357
114548,331615.4926965583
35132,284747.67275135196
93181,465814.7064189981
110196,348394.00886399456
70703,925079.5311414395
51764,348025.6639795156
174798,711404.3989911018
135276,432136.7596252141
70642,830225.2541860228
109895,447650.0993516691
168145,509242.35464240174
23834,304889.77393028
165841,492931.7314071956
177848,612115.6487741888
76192,509927.405218023
48788,265251.54783086356
183043,634797.6923215495
74811,372748.52843927965
103920,482146.95829650667
176527,685142.7616050884
94038,485832.8589639658
177020,650528.1353529433
150426,483509.74400900584
116514,456368.0513228486
78230,506877.47689365194
5142,164933.14540613437
75536,488050.7646064903
13910,372366.4525930416
123264,442944.835951381
30629,323729.7687834357
165519,487426.2636650008
33641,362600.0324109181
48578,414675.87102886225
160183,454555.8908051499
8497,298495.55916738487
148246,561289.6371979357
407,210527.19219516162
12338,264660.8888224564
184052,746419.0771468766
40106,363114.0166489768
122225,344098.05484868627
162927,382668.86526180804
45870,263459.61770884745
180610,532280.2278615893
31611,389653.7419544681
84703,378834.07953893644
16650,268690.0394121321
122992,499582.1905162486
4416,379339.84058345074
135981,361908.57419705257
85586,399282.2425028933
133749,395492.4167776266
52271,238060.7073283114
145263,349982.28890494595
56695,287603.62061390886
151505,386384.4176130319
173821,518613.6317106595
85070,360772.64786350937
2529,132093.28903283755
15972,492941.1474712346
4405,177235.2345357628
115252,452545.76835762896
38344,312080.75020602194
61374,447227.2050169071
40884,265715.3741183246
129564,524964.3500763956
184500,725005.0614122503
31911,362426.4773116017
114384,521081.45908977673
175174,655160.3041981618
94948,460610.40561342414
130605,421429.3096969141
146479,514192.56795795297
4772,348241.7195700164
52010,413825.2250020064
151987,356663.8384760022
84116,522741.95681689924
50807,300571.6715858007
116197,408779.40066276694
119063,481884.98175096593
6115,373482.168976863
153490,572987.9527792995
185170,651592.7102951591
17855,449280.22733607807
111619,485929.40280677454
144007,411571.3462307665
165272,503615.72353330255
12593,257156.25103628612
179429,577463.652096086
63871,307364.6817618633
122611,587563.6844813703
130512,363916.1099324769
182992,645184.1155578871
160987,483694.80189824867
145469,445349.68139227934
78435,533625.3466320945
146383,505157.6615157772
37006,304552.6885742997
15320,243856.85394432358
159336,528564.3884333574
82824,390787.67050698324
88962,485705.1222764672
140956,465702.81612932513
110830,536863.2715276307
31039,391568.949621598
174425,546527.5127880934
11904,272699.8157482939
153755,483795.40665460145
83672,457550.7179811912
170338,510773.1051144793
159441,504619.2008412096
38559,188986.67185718386
153425,430244.8260556347
45356,296701.7674472706
124079,765420.825948267
46892,146357.58956419444
155099,512479.77978582866
863,346893.7756655173
24590,318162.71097419714
120823,506617.66310051194
42763,173002.93778839707
17197,270367.5722848433
104852,370482.92382270994
14870,322428.83530417713
3943,340194.92295891163
60576,243803.74707027234
24605,348620.4669448965
